일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2
,"08부4506","20181111064255420","C:\Img\2018\11\11\064255420S_4506.jpg","01","84",,"26",,"1","084506","(369, 460), W:183, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65마3176","20181111071257897","C:\Img\2018\11\11\071257897S_3176.jpg","01","62",,"12",,"1","653176","(257, 422), W:211, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181111080307532","C:\Img\2018\11\11\080307532S_7398.jpg","01","59",,"13",,"1","067398","(85, 508), W:299, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181111080540115","C:\Img\2018\11\11\080540115S_XXXX.jpg","01","225",,"15","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49나9105","20181111080602864","C:\Img\2018\11\11\080602864S_9105.jpg","01","50",,"14",,"1","499105","(261, 490), W:309, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"37서6695","20181111085926280","C:\Img\2018\11\11\085926280S_6695.jpg","01","47",,"19",,"1","376695","(265, 458), W:247, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06부5849","20181111093006388","C:\Img\2018\11\11\093006388S_5849.jpg","01","79",,"19",,"1","065849","(141, 438), W:203, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"15너9016","20181111093205298","C:\Img\2018\11\11\093205298S_9016.jpg","01","102",,"20",,"1","159016","(171, 500), W:223, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"26보0166","20181111095548729","C:\Img\2018\11\11\095548729S_0166.jpg","01","44",,"18",,"1","260166","(285, 506), W:247, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6265","20181111100752292","C:\Img\2018\11\11\100752292S_6265.jpg","01","70",,"17",,"1","616265","(187, 494), W:227, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"13허1411","20181111102449065","C:\Img\2018\11\11\102449065S_1411.jpg","01","85",,"20",,"1","131411","(31, 534), W:165, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"서울31자7928","20181111103736322","C:\Img\2018\11\11\103736322S_7928.jpg","01","81",,"16",,"1","317928","(327, 448), W:301, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"43부1128","20181111111658257","C:\Img\2018\11\11\111658257S_1128.jpg","01","74",,"15",,"1","431128","(281, 468), W:229, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"08도5220","20181111120901127","C:\Img\2018\11\11\120901127S_5220.jpg","01","71",,"13",,"1","085220","(257, 506), W:213, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"55로4382","20181111121545376","C:\Img\2018\11\11\121545376S_4382.jpg","01","112",,"12",,"1","554382","(101, 482), W:209, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10러4128","20181111124514698","C:\Img\2018\11\11\124514698S_4128.jpg","01","63",,"18",,"1","104128","(127, 470), W:195, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181111125005285","C:\Img\2018\11\11\125005285S_XXXX.jpg","01","331",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"21거4502","20181111132400981","C:\Img\2018\11\11\132400981S_4502.jpg","01","83",,"16",,"1","214502","(27, 530), W:179, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181111133419052","C:\Img\2018\11\11\133419052S_XXXX.jpg","01","404",,"18","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"23우2622","20181111133700280","C:\Img\2018\11\11\133700280S_2622.jpg","01","80",,"15",,"1","232622","(219, 478), W:233, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"34모1807","20181111141050213","C:\Img\2018\11\11\141050213S_1807.jpg","01","80",,"20",,"1","341807","(67, 510), W:195, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"33우2887","20181111145835911","C:\Img\2018\11\11\145835911S_2887.jpg","01","54",,"13",,"1","332887","(381, 488), W:237, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30오6242","20181111151950587","C:\Img\2018\11\11\151950587S_6242.jpg","01","85",,"13",,"1","306242","(347, 518), W:223, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181111160643645","C:\Img\2018\11\11\160643645S_XXXX.jpg","01","215",,"13","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"33다0560","20181111171002085","C:\Img\2018\11\11\171002085S_0560.jpg","01","87",,"15",,"1","330560","(19, 540), W:193, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30무9321","20181111171439641","C:\Img\2018\11\11\171439641S_9321.jpg","01","88",,"15",,"1","309321","(87, 512), W:195, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"67가4150","20181111172253298","C:\Img\2018\11\11\172253298S_4150.jpg","01","68",,"15",,"1","674150","(223, 490), W:231, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"03구3987","20181111175132045","C:\Img\2018\11\11\175132045S_3987.jpg","01","76",,"12",,"1","033987","(139, 352), W:173, H:137","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"03머3987","20181111175148989","C:\Img\2018\11\11\175148989S_3987.jpg","01","56",,"16",,"1","033987","(519, 312), W:261, H:143","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10러5650","20181111184120307","C:\Img\2018\11\11\184120307S_5650.jpg","01","127",,"12",,"1","105650","(65, 486), W:211, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"01루5650","20181111184207828","C:\Img\2018\11\11\184207828S_5650.jpg","01","78",,"16",,"1","015650","(423, 438), W:311, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"05버0751","20181111185444548","C:\Img\2018\11\11\185444548S_0751.jpg","01","73",,"11",,"1","050751","(157, 462), W:193, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02서3085","20181111191654700","C:\Img\2018\11\11\191654700S_3085.jpg","01","64",,"27",,"1","023085","(257, 430), W:253, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"43부1128","20181111193358311","C:\Img\2018\11\11\193358311S_1128.jpg","01","114",,"22",,"1","431128","(99, 520), W:213, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"14가5106","20181111201345875","C:\Img\2018\11\11\201345875S_5106.jpg","01","68",,"22",,"1","145106","(255, 430), W:183, H:79","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181111202009739","C:\Img\2018\11\11\202009739S_XXXX.jpg","01","175",,"29","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"51조1116","20181111232646797","C:\Img\2018\11\11\232646797S_1116.jpg","01","58",,"36",,"1","511116","(59, 488), W:155, H:89","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181112043238227","C:\Img\2018\11\12\043238227S_XXXX.jpg","01","204",,"29","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"경기45바5768","20181112043306396","C:\Img\2018\11\12\043306396S_5768.jpg","01","89",,"29",,"1","455768","(382, 468), W:352, H:97","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"45두9423","20181112043931723","C:\Img\2018\11\12\043931723S_9423.jpg","01","32",,"28",,"1","459423","(305, 520), W:263, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65마3176","20181112044222024","C:\Img\2018\11\12\044222024S_3176.jpg","01","65",,"22",,"1","653176","(169, 440), W:207, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"서울46머9281","20181112045911442","C:\Img\2018\11\12\045911442S_9281.jpg","01","69",,"25",,"1","469281","(421, 451), W:193, H:140","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181112051713152","C:\Img\2018\11\12\051713152S_XXXX.jpg","01","331",,"22","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"43부1128","20181112051734956","C:\Img\2018\11\12\051734956S_1128.jpg","01","84",,"23",,"1","431128","(211, 476), W:243, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"15너4693","20181112054926366","C:\Img\2018\11\12\054926366S_4693.jpg","01","61",,"28",,"1","154693","(239, 518), W:255, H:93","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65저8713","20181112060247983","C:\Img\2018\11\12\060247983S_8713.jpg","01","80",,"31",,"1","658713","(105, 532), W:225, H:91","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"23고7123","20181112060856194","C:\Img\2018\11\12\060856194S_7123.jpg","01","48",,"25",,"1","237123","(63, 442), W:193, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"61어6265","20181112062536237","C:\Img\2018\11\12\062536237S_6265.jpg","01","72",,"25",,"1","616265","(147, 510), W:237, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"18부4506","20181112065534973","C:\Img\2018\11\12\065534973S_4506.jpg","01","85",,"26",,"1","184506","(219, 484), W:155, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"08부4506","20181112065550670","C:\Img\2018\11\12\065550670S_4506.jpg","01","67",,"26",,"1","084506","(453, 452), W:219, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"61어6443","20181112065753407","C:\Img\2018\11\12\065753407S_6443.jpg","01","83",,"26",,"1","616443","(39, 514), W:201, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65도7648","20181112070001132","C:\Img\2018\11\12\070001132S_7648.jpg","01","83",,"12",,"1","657648","(15, 542), W:205, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181112073711211","C:\Img\2018\11\12\073711211S_XXXX.jpg","01","123",,"13","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"서울31자7928","20181112074053676","C:\Img\2018\11\12\074053676S_7928.jpg","01","95",,"14",,"1","317928","(257, 442), W:263, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181112080730245","C:\Img\2018\11\12\080730245S_XXXX.jpg","01","166",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181112081638174","C:\Img\2018\11\12\081638174S_7398.jpg","01","60",,"13",,"1","067398","(113, 450), W:225, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"12주6277","20181112081655634","C:\Img\2018\11\12\081655634S_6277.jpg","01","62",,"15",,"1","126277","(25, 472), W:203, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"52부1969","20181112082209443","C:\Img\2018\11\12\082209443S_1969.jpg","01","68",,"14",,"1","521969","(63, 352), W:199, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"65마3176","20181112082837866","C:\Img\2018\11\12\082837866S_3176.jpg","01","61",,"13",,"1","653176","(197, 446), W:219, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181112083423671","C:\Img\2018\11\12\083423671S_XXXX.jpg","01","171",,"17","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"45마2502","20181112083445174","C:\Img\2018\11\12\083445174S_2502.jpg","01","89",,"17",,"1","452502","(283, 492), W:223, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"58무0164","20181112083718487","C:\Img\2018\11\12\083718487S_0164.jpg","01","81",,"13",,"1","580164","(205, 472), W:227, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02서3085","20181112085802843","C:\Img\2018\11\12\085802843S_3085.jpg","01","52",,"15",,"1","023085","(211, 436), W:221, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"34모1807","20181112093740731","C:\Img\2018\11\12\093740731S_1807.jpg","01","103",,"22",,"1","341807","(69, 508), W:195, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10루3775","20181112101608908","C:\Img\2018\11\12\101608908S_3775.jpg","01","94",,"31",,"1","103775","(215, 466), W:201, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181112105330860","C:\Img\2018\11\12\105330860S_XXXX.jpg","01","118",,"40","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49나9105","20181112110724311","C:\Img\2018\11\12\110724311S_9105.jpg","01","58",,"44",,"1","499105","(329, 480), W:261, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06부5849","20181112111057961","C:\Img\2018\11\12\111057961S_5849.jpg","01","54",,"44",,"1","065849","(201, 442), W:219, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"67호2327","20181112111132580","C:\Img\2018\11\12\111132580S_2327.jpg","01","63",,"49",,"1","672327","(519, 512), W:351, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"58로8086","20181112111621576","C:\Img\2018\11\12\111621576S_8086.jpg","01","106",,"49",,"1","588086","(243, 462), W:217, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30오6242","20181112112322512","C:\Img\2018\11\12\112322512S_6242.jpg","01","86",,"51",,"1","306242","(287, 522), W:215, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181112112348143","C:\Img\2018\11\12\112348143S_XXXX.jpg","01","305",,"53","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"55로4382","20181112114211555","C:\Img\2018\11\12\114211555S_4382.jpg","01","110",,"56",,"1","554382","(129, 466), W:203, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10루3775","20181112123205342","C:\Img\2018\11\12\123205342S_3775.jpg","01","91",,"110",,"1","103775","(287, 464), W:213, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181112124636711","C:\Img\2018\11\12\124636711S_XXXX.jpg","01","248",,"10","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"03버8519","20181112125334537","C:\Img\2018\11\12\125334537S_8519.jpg","01","77",,"12",,"1","038519","(233, 516), W:157, H:131","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181112131645707","C:\Img\2018\11\12\131645707S_XXXX.jpg","01","66",,"11","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"82거6081","20181112131725572","C:\Img\2018\11\12\131725572S_6081.jpg","01","76",,"11",,"1","826081","(341, 344), W:329, H:111","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"18루4130","20181112135413979","C:\Img\2018\11\12\135413979S_4130.jpg","01","69",,"10",,"1","184130","(213, 472), W:253, H:89","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"12가7734","20181112142415770","C:\Img\2018\11\12\142415770S_7734.jpg","01","103",,"14",,"1","127734","(37, 522), W:191, H:87","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"27보2628","20181112144510320","C:\Img\2018\11\12\144510320S_2628.jpg","01","50",,"10",,"1","272628","(397, 484), W:335, H:95","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"01나3517","20181112150008142","C:\Img\2018\11\12\150008142S_3517.jpg","01","78",,"10",,"1","013517","(447, 477), W:257, H:140","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"32주5461","20181112151344295","C:\Img\2018\11\12\151344295S_5461.jpg","01","106",,"9",,"1","325461","(183, 492), W:191, H:89","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"26서4170","20181112153631776","C:\Img\2018\11\12\153631776S_4170.jpg","01","156",,"11",,"1","264170","(141, 504), W:241, H:89","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"55호8032","20181112161304528","C:\Img\2018\11\12\161304528S_8032.jpg","01","63",,"9",,"1","558032","(91, 502), W:185, H:89","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181112170530879","C:\Img\2018\11\12\170530879S_XXXX.jpg","01","151",,"7","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181112172151183","C:\Img\2018\11\12\172151183S_XXXX.jpg","01","214",,"8","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"83부5200","20181112172258186","C:\Img\2018\11\12\172258186S_5200.jpg","01","58",,"9",,"1","835200","(31, 410), W:225, H:89","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181112172828036","C:\Img\2018\11\12\172828036S_XXXX.jpg","01","222",,"6","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181112173036879","C:\Img\2018\11\12\173036879S_XXXX.jpg","01","239",,"7","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181112173452933","C:\Img\2018\11\12\173452933S_XXXX.jpg","01","182",,"11","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"69주7306","20181112174120023","C:\Img\2018\11\12\174120023S_7306.jpg","01","66",,"6",,"1","697306","(303, 468), W:191, H:89","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181112174618781","C:\Img\2018\11\12\174618781S_XXXX.jpg","01","537",,"9","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"23우2622","20181112174858588","C:\Img\2018\11\12\174858588S_2622.jpg","01","69",,"6",,"1","232622","(223, 484), W:249, H:85","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"41가1308","20181112180350474","C:\Img\2018\11\12\180350474S_1308.jpg","01","58",,"6",,"1","411308","(133, 506), W:201, H:81","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"20머6373","20181112180859897","C:\Img\2018\11\12\180859897S_6373.jpg","01","120",,"7",,"1","206373","(51, 538), W:199, H:93","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"23저9999","20181112181025607","C:\Img\2018\11\12\181025607S_9999.jpg","01","67",,"7",,"1","239999","(273, 514), W:263, H:93","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"57보4827","20181112181813847","C:\Img\2018\11\12\181813847S_4827.jpg","01","59",,"7",,"1","574827","(191, 454), W:225, H:83","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"15버6981","20181112182157862","C:\Img\2018\11\12\182157862S_6981.jpg","01","77",,"8",,"1","156981","(399, 656), W:293, H:99","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"02서3085","20181112191402236","C:\Img\2018\11\12\191402236S_3085.jpg","01","57",,"26",,"1","023085","(231, 438), W:243, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"14허6319","20181112191501970","C:\Img\2018\11\12\191501970S_6319.jpg","01","192",,"29",,"1","146319","(19, 582), W:247, H:97","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"62호4576","20181112191724060","C:\Img\2018\11\12\191724060S_4576.jpg","01","76",,"28",,"1","624576","(65, 494), W:187, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"02버8592","20181112193357524","C:\Img\2018\11\12\193357524S_8592.jpg","01","78",,"27",,"1","028592","(173, 522), W:241, H:89","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181112205721011","C:\Img\2018\11\12\205721011S_XXXX.jpg","01","293",,"29","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"15거7194","20181112211341187","C:\Img\2018\11\12\211341187S_7194.jpg","01","61",,"31",,"1","157194","(239, 438), W:221, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"18루4130","20181112235516974","C:\Img\2018\11\12\235516974S_4130.jpg","01","66",,"24",,"1","184130","(119, 476), W:227, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"62어4934","20181113014058127","C:\Img\2018\11\13\014058127S_4934.jpg","01","102",,"22",,"1","624934","(121, 528), W:213, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65마3176","20181113043551027","C:\Img\2018\11\13\043551027S_3176.jpg","01","60",,"22",,"1","653176","(245, 430), W:215, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"서울46머9281","20181113050641326","C:\Img\2018\11\13\050641326S_9281.jpg","01","77",,"24",,"1","469281","(327, 451), W:179, H:134","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"06머7398","20181113054046009","C:\Img\2018\11\13\054046009S_7398.jpg","01","49",,"24",,"1","067398","(305, 436), W:323, H:99","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"13하7411","20181113054204150","C:\Img\2018\11\13\054204150S_7411.jpg","01","47",,"32",,"1","137411","(3, 534), W:177, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"13허7411","20181113054246338","C:\Img\2018\11\13\054246338S_7411.jpg","01","62",,"27",,"1","137411","(401, 542), W:369, H:99","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"45두9423","20181113055941132","C:\Img\2018\11\13\055941132S_9423.jpg","01","40",,"28",,"1","459423","(333, 506), W:267, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"61어6265","20181113063244876","C:\Img\2018\11\13\063244876S_6265.jpg","01","88",,"23",,"1","616265","(99, 520), W:219, H:89","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181113064159773","C:\Img\2018\11\13\064159773S_XXXX.jpg","01","67",,"25","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"08부4506","20181113065120947","C:\Img\2018\11\13\065120947S_4506.jpg","01","87",,"26",,"1","084506","(333, 488), W:197, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"52저9430","20181113070931431","C:\Img\2018\11\13\070931431S_9430.jpg","01","58",,"13",,"1","529430","(427, 450), W:315, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"83거5260","20181113073659047","C:\Img\2018\11\13\073659047S_5260.jpg","01","65",,"13",,"1","835260","(193, 402), W:241, H:97","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"03머3987","20181113074312418","C:\Img\2018\11\13\074312418S_3987.jpg","01","52",,"12",,"1","033987","(145, 370), W:213, H:147","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181113074838441","C:\Img\2018\11\13\074838441S_XXXX.jpg","01","382",,"15","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181113074856202","C:\Img\2018\11\13\074856202S_XXXX.jpg","01","181",,"14","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6443","20181113074916758","C:\Img\2018\11\13\074916758S_6443.jpg","01","70",,"14",,"1","616443","(193, 498), W:347, H:103","1200UM 12430549 / 1/1500S / Gain 500 /",,,
