일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호
,"29오7323","20181123134839500","C:\Img\2018\11\23\134839500S_7323.jpg","01","56",,"4",,"1","297323"
,"52호1767","20181123140218500","C:\Img\2018\11\23\140218500S_1767.jpg","01","65",,"8",,"1","521767"
,"63하6915","20181123140642140","C:\Img\2018\11\23\140642140S_6915.jpg","01","59",,"3",,"1","636915"
,"49거0469","20181123144841531","C:\Img\2018\11\23\144841531S_0469.jpg","01","61",,"3",,"1","490469"
,"62부6814","20181123145222421","C:\Img\2018\11\23\145222421S_6814.jpg","01","63",,"3",,"1","626814"
,"17두2924","20181123145511171","C:\Img\2018\11\23\145511171S_2924.jpg","01","53",,"4",,"1","172924"
,"64노1489","20181123150209953","C:\Img\2018\11\23\150209953S_1489.jpg","01","73",,"4",,"1","641489"
,"XXXX18아2131","20181123150851109","C:\Img\2018\11\23\150851109S_2131.jpg","01","166",,"3","1","1","182131"
,"42소5952","20181123151539828","C:\Img\2018\11\23\151539828S_5952.jpg","01","70",,"3",,"1","425952"
,"07라3663","20181123154858656","C:\Img\2018\11\23\154858656S_3663.jpg","01","178",,"3",,"1","073663"
,"38허1321","20181123160259750","C:\Img\2018\11\23\160259750S_1321.jpg","01","98",,"2",,"1","381321"
,"14허8456","20181123160810000","C:\Img\2018\11\23\160810000S_8456.jpg","01","72",,"3",,"1","148456"
,"37더2877","20181123162008781","C:\Img\2018\11\23\162008781S_2877.jpg","01","61",,"3",,"1","372877"
,"29호3963","20181123162843562","C:\Img\2018\11\23\162843562S_3963.jpg","01","57",,"9",,"1","293963"
,"64우5503","20181123163647390","C:\Img\2018\11\23\163647390S_5503.jpg","01","79",,"3",,"1","645503"
,"07노7269","20181123164419671","C:\Img\2018\11\23\164419671S_7269.jpg","01","61",,"3",,"1","077269"
,"24나2117","20181123164433687","C:\Img\2018\11\23\164433687S_2117.jpg","01","87",,"6",,"1","242117"
,"19도2992","20181123164447484","C:\Img\2018\11\23\164447484S_2992.jpg","01","54",,"3",,"1","192992"
,"74나5241","20181123164533765","C:\Img\2018\11\23\164533765S_5241.jpg","01","115",,"4",,"1","745241"
,"03서1310","20181123165301984","C:\Img\2018\11\23\165301984S_1310.jpg","01","61",,"3",,"1","031310"
,"20하9054","20181123165323375","C:\Img\2018\11\23\165323375S_9054.jpg","01","59",,"3",,"1","209054"
,"63호2293","20181123165333968","C:\Img\2018\11\23\165333968S_2293.jpg","01","86",,"4",,"1","632293"
,"07가4524","20181123172601437","C:\Img\2018\11\23\172601437S_4524.jpg","01","61",,"3",,"1","074524"
,"37소6600","20181123172837468","C:\Img\2018\11\23\172837468S_6600.jpg","01","57",,"4",,"1","376600"
,"67하6808","20181123173602203","C:\Img\2018\11\23\173602203S_6808.jpg","01","63",,"3",,"1","676808"
,"66조3422","20181123173958234","C:\Img\2018\11\23\173958234S_3422.jpg","01","76",,"4",,"1","663422"
,"20하7085","20181123175751031","C:\Img\2018\11\23\175751031S_7085.jpg","01","81",,"3",,"1","207085"
,"52저2130","20181123180239828","C:\Img\2018\11\23\180239828S_2130.jpg","01","69",,"4",,"1","522130"
,"36마3366","20181123180247281","C:\Img\2018\11\23\180247281S_3366.jpg","01","75",,"9",,"1","363366"
,"13소9704","20181123180538609","C:\Img\2018\11\23\180538609S_9704.jpg","01","60",,"4",,"1","139704"
,"61고5104","20181123180652671","C:\Img\2018\11\23\180652671S_5104.jpg","01","97",,"3",,"1","615104"
,"42서0801","20181123181006093","C:\Img\2018\11\23\181006093S_0801.jpg","01","62",,"3",,"1","420801"
,"42소5952","20181123181316906","C:\Img\2018\11\23\181316906S_5952.jpg","01","68",,"3",,"1","425952"
,"27호2039","20181123184419843","C:\Img\2018\11\23\184419843S_2039.jpg","01","70",,"4",,"1","272039"
,"07나0112","20181123184550390","C:\Img\2018\11\23\184550390S_0112.jpg","01","70",,"3",,"1","070112"
,"39보8578","20181123184603953","C:\Img\2018\11\23\184603953S_8578.jpg","01","74",,"3",,"1","398578"
,"38너1787","20181123184754312","C:\Img\2018\11\23\184754312S_1787.jpg","01","70",,"3",,"1","381787"
,"12구4312","20181123184817281","C:\Img\2018\11\23\184817281S_4312.jpg","01","60",,"4",,"1","124312"
,"11노3534","20181123184822312","C:\Img\2018\11\23\184822312S_3534.jpg","01","62",,"4",,"1","113534"
,"35누7523","20181123185043953","C:\Img\2018\11\23\185043953S_7523.jpg","01","76",,"3",,"1","357523"
,"67수6782","20181123190449000","C:\Img\2018\11\23\190449000S_6782.jpg","01","62",,"4",,"1","676782"
,"14가7137","20181123190632265","C:\Img\2018\11\23\190632265S_7137.jpg","01","63",,"8",,"1","147137"
,"24조1284","20181123194725906","C:\Img\2018\11\23\194725906S_1284.jpg","01","60",,"6",,"1","241284"
,"64노4405","20181123195926250","C:\Img\2018\11\23\195926250S_4405.jpg","01","79",,"5",,"1","644405"
,"07라3663","20181123222407328","C:\Img\2018\11\23\222407328S_3663.jpg","01","149",,"6",,"1","073663"
,"43더0538","20181124083758984","C:\Img\2018\11\24\083758984S_0538.jpg","01","122",,"3",,"1","430538"
,"07라3663","20181124084028828","C:\Img\2018\11\24\084028828S_3663.jpg","01","168",,"3",,"1","073663"
,"03서1310","20181124104105343","C:\Img\2018\11\24\104105343S_1310.jpg","01","99",,"3",,"1","031310"
,"13소9704","20181124120838421","C:\Img\2018\11\24\120838421S_9704.jpg","01","74",,"4",,"1","139704"
,"33허9904","20181124132414156","C:\Img\2018\11\24\132414156S_9904.jpg","01","67",,"4",,"1","339904"
,"51루7716","20181124140346515","C:\Img\2018\11\24\140346515S_7716.jpg","01","82",,"3",,"1","517716"
,"20하9068","20181124152246375","C:\Img\2018\11\24\152246375S_9068.jpg","01","65",,"4",,"1","209068"
,"03서1310","20181124153437078","C:\Img\2018\11\24\153437078S_1310.jpg","01","74",,"3",,"1","031310"
,"07라3663","20181124154742859","C:\Img\2018\11\24\154742859S_3663.jpg","01","80",,"3",,"1","073663"
,"02구5049","20181124174236968","C:\Img\2018\11\24\174236968S_5049.jpg","01","61",,"4",,"1","025049"
,"51루7716","20181124184506015","C:\Img\2018\11\24\184506015S_7716.jpg","01","71",,"3",,"1","517716"
,"37소6600","20181124200313343","C:\Img\2018\11\24\200313343S_6600.jpg","01","56",,"6",,"1","376600"
,"50라5890","20181124214023968","C:\Img\2018\11\24\214023968S_5890.jpg","01","75",,"7",,"1","505890"
,"58누0623","20181124214036859","C:\Img\2018\11\24\214036859S_0623.jpg","01","64",,"6",,"1","580623"
,"16보4967","20181124214154156","C:\Img\2018\11\24\214154156S_4967.jpg","01","78",,"6",,"1","164967"
,"20하4986","20181124214458640","C:\Img\2018\11\24\214458640S_4986.jpg","01","72",,"6",,"1","204986"
,"07라3663","20181124222105093","C:\Img\2018\11\24\222105093S_3663.jpg","01","65",,"6",,"1","073663"
,"03서1310","20181125084243323","C:\Img\2018\11\25\084243323S_1310.jpg","01","67",,"3",,"1","031310"
,"23서8410","20181125104019377","C:\Img\2018\11\25\104019377S_8410.jpg","01","87",,"4",,"1","238410"
,"01가5914","20181125110038227","C:\Img\2018\11\25\110038227S_5914.jpg","01","71",,"3",,"1","015914"
,"08러4809","20181125111840776","C:\Img\2018\11\25\111840776S_4809.jpg","01","59",,"4",,"1","084809"
,"23우4493","20181125113513687","C:\Img\2018\11\25\113513687S_4493.jpg","01","58",,"3",,"1","234493"
,"09서5807","20181125113928719","C:\Img\2018\11\25\113928719S_5807.jpg","01","93",,"3",,"1","095807"
,"51루7716","20181125130602166","C:\Img\2018\11\25\130602166S_7716.jpg","01","91",,"3",,"1","517716"
,"37로0451","20181125131025650","C:\Img\2018\11\25\131025650S_0451.jpg","01","63",,"4",,"1","370451"
,"03서1310","20181125141246010","C:\Img\2018\11\25\141246010S_1310.jpg","01","79",,"3",,"1","031310"
,"미인식","20181125141411838","C:\Img\2018\11\25\141411838S_XXXX.jpg","01","111",,"30","1","1",
,"20하7069","20181125145845494","C:\Img\2018\11\25\145845494S_7069.jpg","01","78",,"3",,"1","207069"
,"23서8410","20181125153620088","C:\Img\2018\11\25\153620088S_8410.jpg","01","95",,"4",,"1","238410"
,"41다1173","20181125161138010","C:\Img\2018\11\25\161138010S_1173.jpg","01","65",,"3",,"1","411173"
,"23마3535","20181125164134744","C:\Img\2018\11\25\164134744S_3535.jpg","01","91",,"3",,"1","233535"
,"22더3104","20181125164319025","C:\Img\2018\11\25\164319025S_3104.jpg","01","101",,"3",,"1","223104"
,"03가4261","20181125164407338","C:\Img\2018\11\25\164407338S_4261.jpg","01","65",,"4",,"1","034261"
,"07라3663","20181125180558431","C:\Img\2018\11\25\180558431S_3663.jpg","01","126",,"3",,"1","073663"
,"13소9704","20181125181550119","C:\Img\2018\11\25\181550119S_9704.jpg","01","57",,"3",,"1","139704"
,"62부6814","20181125181735994","C:\Img\2018\11\25\181735994S_6814.jpg","01","59",,"3",,"1","626814"
,"07라3663","20181126083856593","C:\Img\2018\11\26\083856593S_3663.jpg","01","76",,"3",,"1","073663"
,"29호3962","20181126084142453","C:\Img\2018\11\26\084142453S_3962.jpg","01","64",,"3",,"1","293962"
,"02서2854","20181126090357140","C:\Img\2018\11\26\090357140S_2854.jpg","01","58",,"3",,"1","022854"
,"34호7478","20181126091248781","C:\Img\2018\11\26\091248781S_7478.jpg","01","55",,"3",,"1","347478"
,"35누7523","20181126091829015","C:\Img\2018\11\26\091829015S_7523.jpg","01","71",,"4",,"1","357523"
,"18마2131","20181126092945937","C:\Img\2018\11\26\092945937S_2131.jpg","01","70",,"3",,"1","182131"
,"65호8950","20181126092950906","C:\Img\2018\11\26\092950906S_8950.jpg","01","61",,"4",,"1","658950"
,"20하9022","20181126102646343","C:\Img\2018\11\26\102646343S_9022.jpg","01","63",,"3",,"1","209022"
,"37더2877","20181126105355984","C:\Img\2018\11\26\105355984S_2877.jpg","01","65",,"3",,"1","372877"
,"42무1452","20181126110648968","C:\Img\2018\11\26\110648968S_1452.jpg","01","67",,"18",,"1","421452"
,"XXXX2622","20181126112855093","C:\Img\2018\11\26\112855093S_2622.jpg","01","174",,"2","1","1","2622"
,"13소9704","20181126113947203","C:\Img\2018\11\26\113947203S_9704.jpg","01","73",,"5",,"1","139704"
,"49거0469","20181126114755406","C:\Img\2018\11\26\114755406S_0469.jpg","01","66",,"3",,"1","490469"
,"40하6494","20181126115605156","C:\Img\2018\11\26\115605156S_6494.jpg","01","72",,"4",,"1","406494"
,"39보8578","20181126115641390","C:\Img\2018\11\26\115641390S_8578.jpg","01","51",,"3",,"1","398578"
,"XXXX2992","20181126120321500","C:\Img\2018\11\26\120321500S_2992.jpg","01","145",,"2","1","1","2992"
,"42소5952","20181126124242531","C:\Img\2018\11\26\124242531S_5952.jpg","01","79",,"3",,"1","425952"
,"07라3663","20181126132236312","C:\Img\2018\11\26\132236312S_3663.jpg","01","107",,"3",,"1","073663"
,"45수6063","20181126133044093","C:\Img\2018\11\26\133044093S_6063.jpg","01","66",,"3",,"1","456063"
,"67하1962","20181126133322375","C:\Img\2018\11\26\133322375S_1962.jpg","01","79",,"2",,"1","671962"
,"36마3366","20181126134056921","C:\Img\2018\11\26\134056921S_3366.jpg","01","63",,"9",,"1","363366"
,"37노3946","20181126134745562","C:\Img\2018\11\26\134745562S_3946.jpg","01","51",,"3",,"1","373946"
,"63하6902","20181126140816109","C:\Img\2018\11\26\140816109S_6902.jpg","01","65",,"7",,"1","636902"
,"69호9256","20181126140854546","C:\Img\2018\11\26\140854546S_9256.jpg","01","89",,"4",,"1","699256"
,"63라0270","20181126141042250","C:\Img\2018\11\26\141042250S_0270.jpg","01","74",,"4",,"1","630270"
,"19도2992","20181126142511062","C:\Img\2018\11\26\142511062S_2992.jpg","01","72",,"3",,"1","192992"
,"20하8449","20181126143110875","C:\Img\2018\11\26\143110875S_8449.jpg","01","79",,"3",,"1","208449"
,"62부6814","20181126144712703","C:\Img\2018\11\26\144712703S_6814.jpg","01","69",,"3",,"1","626814"
,"66호6309","20181126145103140","C:\Img\2018\11\26\145103140S_6309.jpg","01","62",,"3",,"1","666309"
,"14허6149","20181126145752578","C:\Img\2018\11\26\145752578S_6149.jpg","01","64",,"4",,"1","146149"
,"XXXX1341","20181126153041593","C:\Img\2018\11\26\153041593S_1341.jpg","01","128",,"3","1","1","1341"
,"37소6600","20181126153602125","C:\Img\2018\11\26\153602125S_6600.jpg","01","54",,"4",,"1","376600"
,"20하8308","20181126155627421","C:\Img\2018\11\26\155627421S_8308.jpg","01","76",,"3",,"1","208308"
,"01고0279","20181126163301734","C:\Img\2018\11\26\163301734S_0279.jpg","01","62",,"3",,"1","010279"
,"45수6063","20181126163431781","C:\Img\2018\11\26\163431781S_6063.jpg","01","83",,"3",,"1","456063"
,"62부6814","20181126163737250","C:\Img\2018\11\26\163737250S_6814.jpg","01","53",,"3",,"1","626814"
,"12라0587","20181126164424859","C:\Img\2018\11\26\164424859S_0587.jpg","01","95",,"3",,"1","120587"
,"15무0234","20181126171825781","C:\Img\2018\11\26\171825781S_0234.jpg","01","51",,"3",,"1","150234"
,"37더2877","20181126173057453","C:\Img\2018\11\26\173057453S_2877.jpg","01","68",,"3",,"1","372877"
,"46부1157","20181126173537906","C:\Img\2018\11\26\173537906S_1157.jpg","01","60",,"3",,"1","461157"
,"37소6600","20181126173838015","C:\Img\2018\11\26\173838015S_6600.jpg","01","69",,"4",,"1","376600"
,"27호2039","20181126175256765","C:\Img\2018\11\26\175256765S_2039.jpg","01","66",,"5",,"1","272039"
,"67수6782","20181126175324937","C:\Img\2018\11\26\175324937S_6782.jpg","01","61",,"3",,"1","676782"
,"13소9704","20181126180449953","C:\Img\2018\11\26\180449953S_9704.jpg","01","56",,"4",,"1","139704"
,"36마3366","20181126181015203","C:\Img\2018\11\26\181015203S_3366.jpg","01","61",,"5",,"1","363366"
,"65호9863","20181126181934531","C:\Img\2018\11\26\181934531S_9863.jpg","01","74",,"3",,"1","659863"
,"61고5104","20181126182611140","C:\Img\2018\11\26\182611140S_5104.jpg","01","100",,"3",,"1","615104"
,"13나4570","20181126183701156","C:\Img\2018\11\26\183701156S_4570.jpg","01","88",,"5",,"1","134570"
,"49거0469","20181126184313781","C:\Img\2018\11\26\184313781S_0469.jpg","01","50",,"3",,"1","490469"
,"51가1768","20181126184457437","C:\Img\2018\11\26\184457437S_1768.jpg","01","66",,"3",,"1","511768"
,"55나6209","20181126185230671","C:\Img\2018\11\26\185230671S_6209.jpg","01","74",,"5",,"1","556209"
,"38너1787","20181126185241890","C:\Img\2018\11\26\185241890S_1787.jpg","01","83",,"5",,"1","381787"
,"07나0112","20181126190515921","C:\Img\2018\11\26\190515921S_0112.jpg","01","70",,"5",,"1","070112"
,"64노4405","20181126190745046","C:\Img\2018\11\26\190745046S_4405.jpg","01","75",,"5",,"1","644405"
,"35누7523","20181126191200437","C:\Img\2018\11\26\191200437S_7523.jpg","01","81",,"7",,"1","357523"
,"11노3534","20181126191221687","C:\Img\2018\11\26\191221687S_3534.jpg","01","80",,"7",,"1","113534"
,"12구4312","20181126191312875","C:\Img\2018\11\26\191312875S_4312.jpg","01","78",,"7",,"1","124312"
,"08허5566","20181126191459984","C:\Img\2018\11\26\191459984S_5566.jpg","01","67",,"5",,"1","085566"
,"20하9095","20181126191515687","C:\Img\2018\11\26\191515687S_9095.jpg","01","156",,"11",,"1","209095"
,"66조3422","20181126201054984","C:\Img\2018\11\26\201054984S_3422.jpg","01","64",,"9",,"1","663422"
,"03서1310","20181126203644171","C:\Img\2018\11\26\203644171S_1310.jpg","01","58",,"5",,"1","031310"
,"24나2117","20181126204921468","C:\Img\2018\11\26\204921468S_2117.jpg","01","73",,"7",,"1","242117"
,"06구8712","20181126212330468","C:\Img\2018\11\26\212330468S_8712.jpg","01","66",,"9",,"1","068712"
,"13버5875","20181126215912734","C:\Img\2018\11\26\215912734S_5875.jpg","01","86",,"7",,"1","135875"
,"07라3663","20181126220921046","C:\Img\2018\11\26\220921046S_3663.jpg","01","74",,"6",,"1","073663"
,"66호6309","20181127061556218","C:\Img\2018\11\27\061556218S_6309.jpg","01","66",,"6",,"1","666309"
,"XXXX3791","20181127092645875","C:\Img\2018\11\27\092645875S_3791.jpg","01","153",,"3","1","1","3791"
,"65하8913","20181127092850703","C:\Img\2018\11\27\092850703S_8913.jpg","01","74",,"4",,"1","658913"
,"07나0112","20181127094844828","C:\Img\2018\11\27\094844828S_0112.jpg","01","68",,"3",,"1","070112"
,"07라3663","20181127095022125","C:\Img\2018\11\27\095022125S_3663.jpg","01","113",,"3",,"1","073663"
,"68호5295","20181127103233703","C:\Img\2018\11\27\103233703S_5295.jpg","01","58",,"4",,"1","685295"
,"51가1768","20181127104103640","C:\Img\2018\11\27\104103640S_1768.jpg","01","64",,"3",,"1","511768"
,"66조3422","20181127104639625","C:\Img\2018\11\27\104639625S_3422.jpg","01","54",,"5",,"1","663422"
,"04모4784","20181127105743890","C:\Img\2018\11\27\105743890S_4784.jpg","01","71",,"3",,"1","044784"
,"XXXX2924","20181127105913671","C:\Img\2018\11\27\105913671S_2924.jpg","01","135",,"3","1","1","2924"
,"XXXX4824","20181127105921046","C:\Img\2018\11\27\105921046S_4824.jpg","01","141",,"3","1","1","4824"
,"36마3366","20181127110304906","C:\Img\2018\11\27\110304906S_3366.jpg","01","62",,"8",,"1","363366"
,"07노7269","20181127110347750","C:\Img\2018\11\27\110347750S_7269.jpg","01","61",,"3",,"1","077269"
,"42무1452","20181127112221953","C:\Img\2018\11\27\112221953S_1452.jpg","01","68",,"20",,"1","421452"
,"42소5952","20181127113143203","C:\Img\2018\11\27\113143203S_5952.jpg","01","74",,"3",,"1","425952"
,"45수6063","20181127113201203","C:\Img\2018\11\27\113201203S_6063.jpg","01","68",,"3",,"1","456063"
,"39보8578","20181127113526468","C:\Img\2018\11\27\113526468S_8578.jpg","01","64",,"3",,"1","398578"
,"49거0469","20181127113622000","C:\Img\2018\11\27\113622000S_0469.jpg","01","65",,"3",,"1","490469"
,"52하9514","20181127115631546","C:\Img\2018\11\27\115631546S_9514.jpg","01","89",,"5",,"1","529514"
,"13소9704","20181127121858078","C:\Img\2018\11\27\121858078S_9704.jpg","01","83",,"10",,"1","139704"
,"67수6782","20181127122131921","C:\Img\2018\11\27\122131921S_6782.jpg","01","65",,"3",,"1","676782"
,"37노3946","20181127123637531","C:\Img\2018\11\27\123637531S_3946.jpg","01","75",,"5",,"1","373946"
,"35우2622","20181127123649890","C:\Img\2018\11\27\123649890S_2622.jpg","01","56",,"3",,"1","352622"
,"19도2992","20181127123714156","C:\Img\2018\11\27\123714156S_2992.jpg","01","59",,"2",,"1","192992"
,"37나9561","20181127123741765","C:\Img\2018\11\27\123741765S_9561.jpg","01","61",,"3",,"1","379561"
,"64노4405","20181127130122093","C:\Img\2018\11\27\130122093S_4405.jpg","01","58",,"3",,"1","644405"
,"38너1787","20181127132050609","C:\Img\2018\11\27\132050609S_1787.jpg","01","88",,"2",,"1","381787"
,"18하2235","20181127135413484","C:\Img\2018\11\27\135413484S_2235.jpg","01","75",,"5",,"1","182235"
,"07라3663","20181127140926187","C:\Img\2018\11\27\140926187S_3663.jpg","01","92",,"3",,"1","073663"
,"03서1310","20181127141353359","C:\Img\2018\11\27\141353359S_1310.jpg","01","60",,"3",,"1","031310"
,"52하9349","20181127143022734","C:\Img\2018\11\27\143022734S_9349.jpg","01","85",,"8",,"1","529349"
,"14허5885","20181127150534656","C:\Img\2018\11\27\150534656S_5885.jpg","01","80",,"3",,"1","145885"
,"40호3479","20181127151228265","C:\Img\2018\11\27\151228265S_3479.jpg","01","56",,"3",,"1","403479"
,"62부6814","20181127152033531","C:\Img\2018\11\27\152033531S_6814.jpg","01","58",,"3",,"1","626814"
,"63라0270","20181127152144953","C:\Img\2018\11\27\152144953S_0270.jpg","01","76",,"4",,"1","630270"
,"XXXX9068","20181127154227562","C:\Img\2018\11\27\154227562S_9068.jpg","01","142",,"3","1","1","9068"
,"66조0504","20181127154800609","C:\Img\2018\11\27\154800609S_0504.jpg","01","58",,"3",,"1","660504"
,"19도2992","20181127155143453","C:\Img\2018\11\27\155143453S_2992.jpg","01","52",,"2",,"1","192992"
,"67수6782","20181127160029234","C:\Img\2018\11\27\160029234S_6782.jpg","01","49",,"3",,"1","676782"
,"37소6600","20181127161246578","C:\Img\2018\11\27\161246578S_6600.jpg","01","60",,"4",,"1","376600"
,"52호1868","20181127163614828","C:\Img\2018\11\27\163614828S_1868.jpg","01","80",,"9",,"1","521868"
,"68호2822","20181127172103171","C:\Img\2018\11\27\172103171S_2822.jpg","01","87",,"6",,"1","682822"
,"69호1064","20181127172106937","C:\Img\2018\11\27\172106937S_1064.jpg","01","62",,"3",,"1","691064"
,"13소9704","20181127173629687","C:\Img\2018\11\27\173629687S_9704.jpg","01","74",,"6",,"1","139704"
,"66조3422","20181127173811765","C:\Img\2018\11\27\173811765S_3422.jpg","01","75",,"10",,"1","663422"
,"49거0469","20181127174030390","C:\Img\2018\11\27\174030390S_0469.jpg","01","61",,"3",,"1","490469"
,"07라3663","20181127180528203","C:\Img\2018\11\27\180528203S_3663.jpg","01","96",,"4",,"1","073663"
,"27호2039","20181127181025015","C:\Img\2018\11\27\181025015S_2039.jpg","01","71",,"5",,"1","272039"
,"61고5104","20181127181743000","C:\Img\2018\11\27\181743000S_5104.jpg","01","60",,"3",,"1","615104"
,"62부6814","20181127182224328","C:\Img\2018\11\27\182224328S_6814.jpg","01","63",,"3",,"1","626814"
,"71하9919","20181127182254375","C:\Img\2018\11\27\182254375S_9919.jpg","01","80",,"3",,"1","719919"
,"37소6600","20181127184713890","C:\Img\2018\11\27\184713890S_6600.jpg","01","58",,"4",,"1","376600"
,"12라0587","20181127184852484","C:\Img\2018\11\27\184852484S_0587.jpg","01","75",,"5",,"1","120587"
,"38너1787","20181127184902687","C:\Img\2018\11\27\184902687S_1787.jpg","01","56",,"3",,"1","381787"
,"14가7137","20181127190515203","C:\Img\2018\11\27\190515203S_7137.jpg","01","60",,"7",,"1","147137"
,"46주8840","20181127190749125","C:\Img\2018\11\27\190749125S_8840.jpg","01","90",,"9",,"1","468840"
,"11노3534","20181127191026687","C:\Img\2018\11\27\191026687S_3534.jpg","01","75",,"7",,"1","113534"
,"35누7523","20181127191032453","C:\Img\2018\11\27\191032453S_7523.jpg","01","63",,"7",,"1","357523"
,"37나9561","20181127191418812","C:\Img\2018\11\27\191418812S_9561.jpg","01","56",,"6",,"1","379561"
,"55나6209","20181127191551203","C:\Img\2018\11\27\191551203S_6209.jpg","01","68",,"6",,"1","556209"
,"07나0112","20181127193254171","C:\Img\2018\11\27\193254171S_0112.jpg","01","81",,"5",,"1","070112"
,"03서1310","20181127200829343","C:\Img\2018\11\27\200829343S_1310.jpg","01","76",,"5",,"1","031310"
,"15무0234","20181127200950734","C:\Img\2018\11\27\200950734S_0234.jpg","01","60",,"5",,"1","150234"
,"37더2877","20181127201031875","C:\Img\2018\11\27\201031875S_2877.jpg","01","58",,"5",,"1","372877"
,"06구8712","20181127205633812","C:\Img\2018\11\27\205633812S_8712.jpg","01","47",,"9",,"1","068712"
,"51루7716","20181127224302312","C:\Img\2018\11\27\224302312S_7716.jpg","01","107",,"5",,"1","517716"
,"57도9176","20181127230046828","C:\Img\2018\11\27\230046828S_9176.jpg","01","82",,"6",,"1","579176"
,"69루4650","20181127230057515","C:\Img\2018\11\27\230057515S_4650.jpg","01","54",,"5",,"1","694650"
,"07라3663","20181127230256937","C:\Img\2018\11\27\230256937S_3663.jpg","01","62",,"7",,"1","073663"
,"13버5875","20181127230907234","C:\Img\2018\11\27\230907234S_5875.jpg","01","109",,"7",,"1","135875"
,"52하1048","20181128085535859","C:\Img\2018\11\28\085535859S_1048.jpg","01","68",,"5",,"1","521048"
,"44하1571","20181128085543625","C:\Img\2018\11\28\085543625S_1571.jpg","01","75",,"10",,"1","441571"
,"07라3663","20181128092426968","C:\Img\2018\11\28\092426968S_3663.jpg","01","106",,"4",,"1","073663"
,"미인식","20181128094939718","C:\Img\2018\11\28\094939718S_XXXX.jpg","01","0",,"4","1","1",
,"51가1768","20181128100152312","C:\Img\2018\11\28\100152312S_1768.jpg","01","88",,"4",,"1","511768"
,"35누7523","20181128101130218","C:\Img\2018\11\28\101130218S_7523.jpg","01","73",,"11",,"1","357523"
,"37소6600","20181128103138718","C:\Img\2018\11\28\103138718S_6600.jpg","01","76",,"4",,"1","376600"
,"09부7342","20181128104728921","C:\Img\2018\11\28\104728921S_7342.jpg","01","65",,"3",,"1","097342"
,"14허5629","20181128104843421","C:\Img\2018\11\28\104843421S_5629.jpg","01","80",,"3",,"1","145629"
,"미인식","20181128110125718","C:\Img\2018\11\28\110125718S_XXXX.jpg","01","218",,"3","1","1",
,"46주4157","20181128110701765","C:\Img\2018\11\28\110701765S_4157.jpg","01","64",,"3",,"1","464157"
,"27호2039","20181128110906515","C:\Img\2018\11\28\110906515S_2039.jpg","01","66",,"5",,"1","272039"
,"미인식","20181128111028921","C:\Img\2018\11\28\111028921S_XXXX.jpg","01","282",,"3","1","1",
,"미인식","20181128111031343","C:\Img\2018\11\28\111031343S_XXXX.jpg","01","318",,"4","1","1",
,"미인식","20181128111040343","C:\Img\2018\11\28\111040343S_XXXX.jpg","01","210",,"3","1","1",
,"미인식","20181128111041375","C:\Img\2018\11\28\111041375S_XXXX.jpg","01","218",,"3","1","1",
,"미인식","20181128111045390","C:\Img\2018\11\28\111045390S_XXXX.jpg","01","357",,"4","1","1",
,"미인식","20181128111048843","C:\Img\2018\11\28\111048843S_XXXX.jpg","01","336",,"4","1","1",
,"03서1310","20181128111501796","C:\Img\2018\11\28\111501796S_1310.jpg","01","64",,"3",,"1","031310"
,"39보8578","20181128111921093","C:\Img\2018\11\28\111921093S_8578.jpg","01","64",,"3",,"1","398578"
,"42서0801","20181128112951109","C:\Img\2018\11\28\112951109S_0801.jpg","01","90",,"3",,"1","420801"
,"49거0469","20181128113809031","C:\Img\2018\11\28\113809031S_0469.jpg","01","98",,"3",,"1","490469"
,"67수6782","20181128114134937","C:\Img\2018\11\28\114134937S_6782.jpg","01","56",,"3",,"1","676782"
,"14허6003","20181128115157093","C:\Img\2018\11\28\115157093S_6003.jpg","01","84",,"5",,"1","146003"
,"69호9014","20181128115205375","C:\Img\2018\11\28\115205375S_9014.jpg","01","79",,"4",,"1","699014"
,"55나6209","20181128115803718","C:\Img\2018\11\28\115803718S_6209.jpg","01","67",,"5",,"1","556209"
,"35우2622","20181128115951109","C:\Img\2018\11\28\115951109S_2622.jpg","01","79",,"3",,"1","352622"
,"XXXX7800","20181128120733625","C:\Img\2018\11\28\120733625S_7800.jpg","01","218",,"3","1","1","7800"
,"63라0270","20181128121452703","C:\Img\2018\11\28\121452703S_0270.jpg","01","66",,"9",,"1","630270"
,"24나2117","20181128122603156","C:\Img\2018\11\28\122603156S_2117.jpg","01","76",,"4",,"1","242117"
,"09부7342","20181128122715906","C:\Img\2018\11\28\122715906S_7342.jpg","01","89",,"3",,"1","097342"
,"20하9054","20181128124014812","C:\Img\2018\11\28\124014812S_9054.jpg","01","88",,"3",,"1","209054"
,"07라3663","20181128130537187","C:\Img\2018\11\28\130537187S_3663.jpg","01","163",,"4",,"1","073663"
,"37노3946","20181128131943671","C:\Img\2018\11\28\131943671S_3946.jpg","01","47",,"5",,"1","373946"
,"38너1787","20181128132452640","C:\Img\2018\11\28\132452640S_1787.jpg","01","60",,"3",,"1","381787"
,"62부6814","20181128133400875","C:\Img\2018\11\28\133400875S_6814.jpg","01","55",,"3",,"1","626814"
,"27루7194","20181128133645312","C:\Img\2018\11\28\133645312S_7194.jpg","01","49",,"4",,"1","277194"
