일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2,번호판밝기2,영상선택
,"16거7027","20181222143049632","C:\Img\2018\12\22\143049632S_7027.jpg","01","91",,"43(43)",,"1","167027","(325, 488), W:315, H:103","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","130(054/161)",,,"178(071/220)","2"
,"16거7027","20181222143054936","C:\Img\2018\12\22\143054936S_7027.jpg","02","94",,"61(61)",,"1","167027","(379, 298), W:319, H:93","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","189(073/238)",,,"177(070/222)","2"
,"08서8163","20181222143429726","C:\Img\2018\12\22\143429726S_8163.jpg","01","147",,"41(38)",,"1","088163","(177, 516), W:241, H:109","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","100(037/136)",,,"094(035/129)","1"
,"08서8163","20181222143434430","C:\Img\2018\12\22\143434430S_8163.jpg","02","95",,"50(50)",,"1","088163","(491, 374), W:283, H:99","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","171(071/225)",,,"169(070/220)","2"
,"27소1818","20181222143635098","C:\Img\2018\12\22\143635098S_1818.jpg","01","60",,"39(38)",,"1","271818","(519, 528), W:391, H:87","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","206(059/252)",,,"210(058/252)","1"
,"27소1818","20181222143639556","C:\Img\2018\12\22\143639556S_1818.jpg","02","57",,"57(57)",,"1","271818","(259, 384), W:317, H:109","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","197(070/249)",,,"182(067/231)","2"
,"24라4004","20181222144138755","C:\Img\2018\12\22\144138755S_4004.jpg","01","75",,"38(28)",,"1","244004","(277, 654), W:287, H:119","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","105(042/152)",,,"071(032/102)","1"
,"24라4004","20181222144143288","C:\Img\2018\12\22\144143288S_4004.jpg","02","122",,"56(55)",,"1","244004","(373, 604), W:269, H:147","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","147(077/212)",,,"133(076/195)","1"
,"04도0373","20181222144801807","C:\Img\2018\12\22\144801807S_0373.jpg","01","109",,"32(31)",,"1","040373","(283, 502), W:239, H:111","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","069(030/095)",,,"068(029/092)","1"
,"04도0373","20181222144807438","C:\Img\2018\12\22\144807438S_0373.jpg","02","99",,"51(51)",,"1","040373","(257, 326), W:331, H:103","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","165(060/219)",,,"149(059/198)","2"
,"41오0362","20181222150008332","C:\Img\2018\12\22\150008332S_0362.jpg","01","92",,"31(30)",,"1","410362","(601, 538), W:385, H:85","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","171(044/223)",,,"171(044/224)","1"
,"41오0362","20181222150013231","C:\Img\2018\12\22\150013231S_0362.jpg","02","250",,"68(68)",,"1","410362","(13, 310), W:285, H:115","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","128(053/175)",,,"116(053/156)","2"
,"11서1489","20181222150146817","C:\Img\2018\12\22\150146817S_1489.jpg","01","148",,"32(30)",,"1","111489","(83, 536), W:221, H:103","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","063(031/077)",,,"057(029/069)","1"
,"11서1489","20181222150152861","C:\Img\2018\12\22\150152861S_1489.jpg","02","79",,"56(56)",,"1","111489","(385, 412), W:329, H:101","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","200(071/249)",,,"198(073/246)","2"
,"05모8715","20181222150618794","C:\Img\2018\12\22\150618794S_8715.jpg","01","82",,"31(30)",,"1","058715","(405, 496), W:331, H:99","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","133(038/173)",,,"131(038/171)","1"
,"05모8715","20181222150627051","C:\Img\2018\12\22\150627051S_8715.jpg","02","80",,"53(53)",,"1","058715","(155, 260), W:343, H:107","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","173(060/228)",,,"155(056/205)","2"
,"08루6967","20181222150938042","C:\Img\2018\12\22\150938042S_6967.jpg","01","71",,"35(35)",,"1","086967","(33, 492), W:211, H:105","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","054(025/071)",,,"071(030/094)","2"
,"08루6967","20181222150942823","C:\Img\2018\12\22\150942823S_6967.jpg","02","85",,"51(51)",,"1","086967","(357, 580), W:315, H:109","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","154(049/228)",,,"145(048/210)","2"
,"미인식","20181222151603881","C:\Img\2018\12\22\151603881S_XXXX.jpg","01","333",,"36(34)","1","1",,,"GigE 1393756 / 1/700S / Gain 70 /FR 52.0",,,,,"1"
,"45거5488","20181222151610528","C:\Img\2018\12\22\151610528S_5488.jpg","02","82",,"47(47)",,"1","455488","(271, 628), W:323, H:117","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","118(041/182)",,,"110(041/163)","2"
,"39너1491","20181222152659465","C:\Img\2018\12\22\152659465S_1491.jpg","01","95",,"37(35)",,"1","391491","(251, 362), W:301, H:87","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","118(037/150)",,,"114(036/145)","1"
,"39너1491","20181222152704548","C:\Img\2018\12\22\152704548S_1491.jpg","02","98",,"66(66)",,"1","391491","(367, 356), W:215, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","153(051/193)",,,"195(066/244)","2"
,"49다3575","20181222152858782","C:\Img\2018\12\22\152858782S_3575.jpg","01","147",,"39(39)",,"1","493575","(291, 558), W:333, H:103","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","148(047/190)",,,"165(053/214)","2"
,"49다3575","20181222152903945","C:\Img\2018\12\22\152903945S_3575.jpg","02","90",,"61(61)",,"1","493575","(135, 492), W:345, H:113","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","181(073/246)",,,"174(073/235)","2"
,"48러9411","20181222153323383","C:\Img\2018\12\22\153323383S_9411.jpg","01","100",,"43(42)",,"1","489411","(525, 542), W:337, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","198(058/250)",,,"197(058/250)","1"
,"48러9411","20181222153329632","C:\Img\2018\12\22\153329632S_9411.jpg","02","129",,"70(68)",,"1","489411","(77, 414), W:337, H:127","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","182(083/248)",,,"177(083/240)","1"
,"66무5213","20181222153352385","C:\Img\2018\12\22\153352385S_5213.jpg","01","104",,"40(39)",,"1","665213","(419, 560), W:349, H:101","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","190(052/243)",,,"185(053/241)","1"
,"66무5213","20181222153358513","C:\Img\2018\12\22\153358513S_5213.jpg","02","95",,"60(60)",,"1","665213","(299, 350), W:339, H:95","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","200(065/251)",,,"199(066/250)","2"
,"17버1204","20181222153934362","C:\Img\2018\12\22\153934362S_1204.jpg","01","89",,"41(39)",,"1","171204","(289, 528), W:315, H:95","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","154(046/195)",,,"144(044/186)","1"
,"17버1204","20181222153939211","C:\Img\2018\12\22\153939211S_1204.jpg","02","122",,"62(62)",,"1","171204","(377, 350), W:281, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","185(068/248)",,,"186(068/247)","2"
,"14우3961","20181222154844935","C:\Img\2018\12\22\154844935S_3961.jpg","01","102",,"41(41)",,"1","143961","(163, 480), W:215, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","091(034/123)",,,"091(034/123)","2"
,"47구4373","20181222155503017","C:\Img\2018\12\22\155503017S_4373.jpg","01","67",,"43(43)",,"1","474373","(237, 536), W:277, H:119","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","151(051/202)",,,"147(051/197)","2"
,"47구4373","20181222155507215","C:\Img\2018\12\22\155507215S_4373.jpg","02","135",,"66(66)",,"1","474373","(57, 336), W:347, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","190(067/246)",,,"179(067/231)","2"
,"66루9401","20181222170945521","C:\Img\2018\12\22\170945521S_9401.jpg","01","95",,"33(33)",,"1","669401","(83, 552), W:219, H:113","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","054(024/075)",,,"051(023/070)","2"
,"66루9401","20181222170951599","C:\Img\2018\12\22\170951599S_9401.jpg","02","64",,"47(47)",,"1","669401","(309, 368), W:319, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","179(052/245)",,,"171(051/236)","2"
,"95다8007","20181223081346365","C:\Img\2018\12\23\081346365S_8007.jpg","01","72",,"30(19)",,"1","958007","(421, 512), W:345, H:107","GigE 1393756 / 1/1500S / Gain 70 /FR 52.0","178(053/232)",,,"070(027/092)","1"
,"95다8007","20181223081351279","C:\Img\2018\12\23\081351279S_8007.jpg","02","106",,"40(31)",,"1","958007","(391, 312), W:209, H:103","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","134(050/174)",,,"075(033/095)","1"
,"09버9668","20181223081711977","C:\Img\2018\12\23\081711977S_9668.jpg","01","149",,"22(22)",,"1","099668","(285, 544), W:291, H:109","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","047(023/062)",,,"063(028/086)","2"
,"09버9668","20181223081718465","C:\Img\2018\12\23\081718465S_9668.jpg","02","98",,"33(33)",,"1","099668","(261, 362), W:345, H:103","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","155(056/209)",,,"137(053/182)","2"
,"58모0246","20181223081920915","C:\Img\2018\12\23\081920915S_0246.jpg","01","104",,"27(27)",,"1","580246","(347, 386), W:349, H:97","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","123(039/164)",,,"161(047/213)","2"
,"58모0246","20181223081928200","C:\Img\2018\12\23\081928200S_0246.jpg","02","58",,"41(41)",,"1","580246","(195, 204), W:331, H:109","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","114(040/155)",,,"141(050/193)","2"
,"61너0886","20181223082208695","C:\Img\2018\12\23\082208695S_0886.jpg","01","73",,"30(30)",,"1","610886","(1, 618), W:255, H:115","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","058(025/078)",,,"049(026/068)","2"
,"61너0886","20181223082213373","C:\Img\2018\12\23\082213373S_0886.jpg","02","71",,"42(42)",,"1","610886","(273, 328), W:307, H:111","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","176(063/243)",,,"160(063/217)","2"
,"57노8765","20181223082445330","C:\Img\2018\12\23\082445330S_8765.jpg","01","57",,"28(28)",,"1","578765","(343, 530), W:281, H:105","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","118(038/154)",,,"115(038/149)","2"
,"57노8765","20181223082451227","C:\Img\2018\12\23\082451227S_8765.jpg","02","85",,"47(47)",,"1","578765","(445, 634), W:331, H:105","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","185(065/249)",,,"189(067/248)","2"
,"61누6360","20181223083325713","C:\Img\2018\12\23\083325713S_6360.jpg","01","90",,"33(33)",,"1","616360","(273, 528), W:339, H:103","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","165(049/205)",,,"184(055/228)","2"
,"61누6360","20181223083330067","C:\Img\2018\12\23\083330067S_6360.jpg","02","60",,"49(49)",,"1","616360","(143, 270), W:351, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","197(066/247)",,,"177(064/222)","2"
,"35라1434","20181223083401776","C:\Img\2018\12\23\083401776S_1434.jpg","01","99",,"36(35)",,"1","351434","(499, 518), W:305, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","191(056/245)",,,"185(053/241)","1"
,"35라1434","20181223083407861","C:\Img\2018\12\23\083407861S_1434.jpg","02","81",,"46(46)",,"1","351434","(417, 332), W:311, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","198(067/248)",,,"198(067/247)","2"
,"41조6774","20181223083652736","C:\Img\2018\12\23\083652736S_6774.jpg","01","121",,"44(44)",,"1","416774","(345, 624), W:359, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","199(056/246)",,,"192(055/243)","2"
,"41조6774","20181223083656967","C:\Img\2018\12\23\083656967S_6774.jpg","02","78",,"52(52)",,"1","416774","(109, 342), W:285, H:113","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","190(065/243)",,,"151(057/192)","2"
,"69수5756","20181223083746514","C:\Img\2018\12\23\083746514S_5756.jpg","01","104",,"34(33)",,"1","695756","(269, 390), W:323, H:89","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","161(047/202)",,,"156(046/196)","1"
,"69수5756","20181223083751921","C:\Img\2018\12\23\083751921S_5756.jpg","02","105",,"50(50)",,"1","695756","(249, 294), W:245, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","132(051/175)",,,"113(048/147)","2"
,"63모7915","20181223084159323","C:\Img\2018\12\23\084159323S_7915.jpg","01","132",,"35(35)",,"1","637915","(395, 522), W:359, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","192(052/248)",,,"191(051/247)","2"
,"63모7915","20181223084204604","C:\Img\2018\12\23\084204604S_7915.jpg","02","131",,"49(49)",,"1","637915","(381, 232), W:331, H:95","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","197(062/250)",,,"196(063/249)","2"
,"48러9639","20181223084355600","C:\Img\2018\12\23\084355600S_9639.jpg","01","118",,"35(34)",,"1","489639","(487, 548), W:353, H:103","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","185(060/245)",,,"179(059/240)","1"
,"48러9639","20181223084400537","C:\Img\2018\12\23\084400537S_9639.jpg","02","101",,"49(49)",,"1","489639","(499, 334), W:329, H:93","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","193(072/250)",,,"194(074/249)","2"
,"66두3029","20181223084643320","C:\Img\2018\12\23\084643320S_3029.jpg","01","146",,"34(33)",,"1","663029","(389, 546), W:335, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","185(053/239)",,,"183(053/237)","1"
,"66두3029","20181223084648695","C:\Img\2018\12\23\084648695S_3029.jpg","02","73",,"48(48)",,"1","663029","(303, 374), W:337, H:99","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","196(071/250)",,,"196(072/250)","2"
,"53나6176","20181223084728243","C:\Img\2018\12\23\084728243S_6176.jpg","01","103",,"34(33)",,"1","536176","(537, 558), W:385, H:85","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","205(059/251)",,,"203(059/251)","1"
,"53나6176","20181223084734570","C:\Img\2018\12\23\084734570S_6176.jpg","02","79",,"52(52)",,"1","536176","(65, 386), W:349, H:115","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","180(075/233)",,,"162(069/206)","2"
,"15고2268","20181223084854681","C:\Img\2018\12\23\084854681S_2268.jpg","01","129",,"36(31)",,"1","152268","(463, 564), W:333, H:97","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","192(054/244)",,,"165(047/216)","1"
,"15고2268","20181223084900350","C:\Img\2018\12\23\084900350S_2268.jpg","02","67",,"53(49)",,"1","152268","(283, 340), W:339, H:113","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","193(068/248)",,,"184(065/240)","1"
,"66머0358","20181223084925293","C:\Img\2018\12\23\084925293S_0358.jpg","01","78",,"30(28)",,"1","660358","(417, 588), W:349, H:103","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","166(050/219)",,,"155(048/207)","1"
,"66머0358","20181223084930094","C:\Img\2018\12\23\084930094S_0358.jpg","02","69",,"55(55)",,"1","660358","(245, 308), W:331, H:95","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","194(066/249)",,,"189(072/244)","2"
,"39가7313","20181223085204579","C:\Img\2018\12\23\085204579S_7313.jpg","01","84",,"30(29)",,"1","397313","(57, 550), W:211, H:113","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","060(027/082)",,,"057(027/076)","1"
,"39가7313","20181223085210094","C:\Img\2018\12\23\085210094S_7313.jpg","02","100",,"51(54)",,"1","397313","(35, 362), W:369, H:121","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","161(058/222)",,,,"1"
,"18고8525","20181223085259492","C:\Img\2018\12\23\085259492S_8525.jpg","01","147",,"32(31)",,"1","188525","(265, 512), W:251, H:113","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","092(040/125)",,,"089(039/121)","1"
,"18고8525","20181223085305600","C:\Img\2018\12\23\085305600S_8525.jpg","02","90",,"48(48)",,"1","188525","(233, 390), W:335, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","191(079/247)",,,"180(078/234)","2"
,"38보5962","20181223085749674","C:\Img\2018\12\23\085749674S_5962.jpg","01","83",,"30(29)",,"1","385962","(415, 558), W:345, H:103","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","172(050/229)",,,"164(049/220)","1"
,"38보5962","20181223085754629","C:\Img\2018\12\23\085754629S_5962.jpg","02","72",,"52(52)",,"1","385962","(347, 344), W:327, H:93","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","193(070/249)",,,"194(074/249)","2"
,"23가4312","20181223090115963","C:\Img\2018\12\23\090115963S_4312.jpg","01","119",,"32(31)",,"1","234312","(157, 466), W:237, H:109","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","091(041/118)",,,"086(040/112)","1"
,"23가4312","20181223090120824","C:\Img\2018\12\23\090120824S_4312.jpg","02","93",,"51(51)",,"1","234312","(393, 270), W:323, H:95","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","200(075/248)",,,"197(074/247)","2"
,"미인식","20181223090221861","C:\Img\2018\12\23\090221861S_XXXX.jpg","01","403",,"30(30)","1","1",,,"GigE 1393756 / 1/700S / Gain 70 /FR 52.0",,,,,"2"
,"전북31너5127","20181223090229502","C:\Img\2018\12\23\090229502S_5127.jpg","02","87",,"50(50)",,"1","315127","(277, 282), W:255, H:135","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","108(081/229)",,,"100(075/218)","2"
,"67거0186","20181223090427409","C:\Img\2018\12\23\090427409S_0186.jpg","01","64",,"32(31)",,"1","670186","(533, 672), W:343, H:109","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","177(048/233)",,,"166(046/224)","1"
,"67거0186","20181223090432288","C:\Img\2018\12\23\090432288S_0186.jpg","02","74",,"51(51)",,"1","670186","(393, 342), W:331, H:89","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","209(066/250)",,,"210(068/250)","2"
,"07소2515","20181223093402149","C:\Img\2018\12\23\093402149S_2515.jpg","01","89",,"41(39)",,"1","072515","(379, 682), W:329, H:109","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","170(057/226)",,,"162(056/220)","1"
,"07소2515","20181223093407948","C:\Img\2018\12\23\093407948S_2515.jpg","02","88",,"67(67)",,"1","072515","(117, 654), W:359, H:137","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","195(091/243)",,,"194(095/245)","2"
,"66나1403","20181223093653214","C:\Img\2018\12\23\093653214S_1403.jpg","01","115",,"63(63)",,"1","661403","(297, 624), W:341, H:103","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","197(068/247)",,,"192(069/245)","2"
,"66나1403","20181223093658474","C:\Img\2018\12\23\093658474S_1403.jpg","02","98",,"73(73)",,"1","661403","(303, 582), W:323, H:115","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","196(086/246)",,,"196(088/246)","2"
,"67노9996","20181223094302228","C:\Img\2018\12\23\094302228S_9996.jpg","01","88",,"60(57)",,"1","679996","(593, 534), W:395, H:85","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","216(100/252)",,,"215(101/252)","1"
,"67노9996","20181223094307073","C:\Img\2018\12\23\094307073S_9996.jpg","02","57",,"81(81)",,"1","679996","(267, 364), W:251, H:93","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","224(106/252)",,,"219(100/251)","2"
,"53수7284","20181223094528046","C:\Img\2018\12\23\094528046S_7284.jpg","01","206",,"57(42)",,"1","537284","(413, 542), W:343, H:101","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","202(072/250)",,,"159(057/200)","1"
,"53수7284","20181223094534845","C:\Img\2018\12\23\094534845S_7284.jpg","02","97",,"69(53)",,"1","537284","(337, 374), W:341, H:109","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","204(084/250)",,,"189(070/246)","1"
,"13어4164","20181223094835083","C:\Img\2018\12\23\094835083S_4164.jpg","01","60",,"44(43)",,"1","134164","(357, 510), W:335, H:93","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","179(062/216)",,,"174(061/210)","1"
,"13어4164","20181223094841081","C:\Img\2018\12\23\094841081S_4164.jpg","02","76",,"62(62)",,"1","134164","(313, 394), W:335, H:107","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","202(080/250)",,,"204(081/249)","2"
,"65더0201","20181223095018092","C:\Img\2018\12\23\095018092S_0201.jpg","01","131",,"47(46)",,"1","650201","(253, 476), W:277, H:97","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","130(056/164)",,,"131(056/164)","1"
,"65더0201","20181223095024663","C:\Img\2018\12\23\095024663S_0201.jpg","02","89",,"61(61)",,"1","650201","(255, 490), W:323, H:109","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","190(077/247)",,,"185(078/240)","2"
,"10어2317","20181223095145376","C:\Img\2018\12\23\095145376S_2317.jpg","01","113",,"64(64)",,"1","102317","(223, 560), W:349, H:113","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","176(082/210)",,,"211(107/249)","2"
,"18너0272","20181223095814522","C:\Img\2018\12\23\095814522S_0272.jpg","01","128",,"63(61)",,"1","180272","(123, 456), W:233, H:111","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","135(060/185)",,,"129(059/176)","1"
,"18너0272","20181223095820043","C:\Img\2018\12\23\095820043S_0272.jpg","02","100",,"60(60)",,"1","180272","(369, 272), W:309, H:103","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","207(105/251)",,,"205(100/251)","2"
,"56무8746","20181223100020159","C:\Img\2018\12\23\100020159S_8746.jpg","01","122",,"65(64)",,"1","568746","(465, 564), W:351, H:103","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","206(087/251)",,,"206(091/251)","1"
,"56무8746","20181223100026321","C:\Img\2018\12\23\100026321S_8746.jpg","02","100",,"61(52)",,"1","568746","(427, 360), W:345, H:95","GigE 1543846 / 1/2000S / Gain 70 /FR 52.0","198(071/250)",,,"165(058/212)","1"
,"26모1413","20181223100033198","C:\Img\2018\12\23\100033198S_1413.jpg","01","114",,"66(49)",,"1","261413","(405, 522), W:343, H:99","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","213(077/251)",,,"181(065/218)","1"
,"26모1413","20181223100038642","C:\Img\2018\12\23\100038642S_1413.jpg","02","117",,"50(50)",,"1","261413","(329, 234), W:325, H:105","GigE 1543846 / 1/2000S / Gain 70 /FR 52.0","212(094/245)",,,"207(097/244)","2"
,"31고4700","20181223100627943","C:\Img\2018\12\23\100627943S_4700.jpg","01","129",,"50(49)",,"1","314700","(515, 556), W:355, H:97","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","194(071/243)",,,"190(073/240)","1"
